,Predicciones,host_response_rate,price,host_acceptance_rate,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
16577,21.935683713896687,100.0,670.0,100.0,19.407833,-99.171761,2.0,1.0,1.0,1.0,14.0,1.0,1.0,90.0,90.0,1.0,90.0,,25,54,83,83,33.0,33.0,0.0,4.88,4.88,4.79,4.91,4.97,5.0,4.85,7.0,0.0,7.0,0.0,3.04
16579,21.654512016612035,100.0,385.0,99.0,19.44786,-99.21477,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,14,42,72,342,58.0,58.0,5.0,4.84,4.9,4.9,4.93,4.95,4.91,4.79,3.0,0.0,3.0,0.0,5.45
16580,17.99927995191155,100.0,280.0,86.0,19.367,-99.1702,1.0,1.0,1.0,20.0,365.0,20.0,20.0,365.0,365.0,20.0,365.0,,28,58,88,363,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.28
16583,21.935683713896687,100.0,628.0,100.0,19.43269,-99.18054,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,25,55,85,359,35.0,35.0,3.0,4.66,4.71,4.74,4.71,4.74,4.86,4.69,30.0,16.0,14.0,0.0,3.07
16586,19.12396674105016,100.0,800.0,90.0,19.426676,-99.16555,3.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,59,89,364,11.0,11.0,1.0,4.36,4.82,3.82,4.73,4.82,4.73,4.0,4.0,0.0,4.0,0.0,1.19
16587,21.935683713896687,100.0,478.0,100.0,19.43296,-99.18067,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,22,52,82,356,60.0,60.0,1.0,4.82,4.88,4.82,4.87,4.97,4.97,4.85,30.0,16.0,14.0,0.0,5.39
16590,21.935683713896687,84.0,800.0,100.0,19.429745,-99.171501,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,365,1.0,1.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,18.0,1.0,17.0,0.0,0.09
16597,21.935683713896687,100.0,486.0,100.0,19.43276,-99.18106,2.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,29,59,89,364,38.0,38.0,3.0,4.74,4.97,4.89,4.89,4.89,4.97,4.71,30.0,16.0,14.0,0.0,3.33
16600,13.781704492641762,86.0,349.0,71.0,19.40512,-99.17934,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0,0,87,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0
16602,21.935683713896687,97.0,279.0,100.0,19.406693,-99.170601,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,8,36,66,156,67.0,67.0,2.0,4.66,4.76,4.81,4.75,4.76,4.88,4.69,7.0,0.0,7.0,0.0,6.04
16603,20.248653530188772,90.0,650.0,94.0,19.41342,-99.17847,1.0,1.0,1.0,2.0,365.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,28,58,88,363,28.0,28.0,2.0,4.86,4.93,4.82,4.93,4.86,4.93,4.86,3.0,0.0,3.0,0.0,2.47
16605,18.84279504376551,90.0,464.0,89.0,19.351036,-99.148514,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,57,87,362,3.0,3.0,0.0,3.67,3.67,4.0,4.33,3.67,4.33,3.67,1.0,0.0,1.0,0.0,0.28
16613,21.654512016612035,100.0,731.0,99.0,19.42941,-99.16445,2.0,1.0,1.0,1.0,31.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,20,50,79,354,86.0,7.5,6.0,4.79,4.83,4.69,4.84,4.8,4.97,4.81,3.0,0.0,3.0,0.0,1.2
16617,21.935683713896687,100.0,287.0,100.0,19.44116,-99.16339,3.0,1.0,2.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,13,43,73,348,10.0,10.0,0.0,4.4,5.0,4.7,5.0,5.0,5.0,4.6,11.0,4.0,7.0,0.0,0.89
16619,21.654512016612035,100.0,732.0,99.0,19.432302,-99.178101,2.0,1.0,1.0,1.0,90.0,1.0,1.0,90.0,90.0,1.0,90.0,,28,56,86,361,7.0,7.0,0.0,4.57,4.86,4.43,5.0,5.0,5.0,4.71,22.0,2.0,20.0,0.0,0.67
16621,21.935683713896687,100.0,290.0,100.0,19.296188,-99.121658,1.0,1.0,1.0,3.0,180.0,3.0,3.0,180.0,180.0,3.0,180.0,,25,55,85,360,6.0,6.0,0.0,4.33,4.33,4.17,4.67,4.83,4.83,4.0,1.0,0.0,1.0,0.0,0.56
16623,19.68631013561947,100.0,297.0,92.0,19.45087,-99.16905,2.0,1.0,1.0,14.0,30.0,14.0,14.0,1125.0,1125.0,14.0,1125.0,,27,57,87,183,7.0,7.0,1.0,4.71,4.71,4.71,4.71,4.86,4.86,5.0,1.0,0.0,1.0,0.0,0.63
16631,20.810996924758076,100.0,286.0,96.0,19.3409,-99.18106,2.0,1.0,1.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,,17,47,77,77,12.0,12.0,1.0,5.0,5.0,5.0,5.0,5.0,4.83,4.92,1.0,0.0,1.0,0.0,1.22
16632,21.935683713896687,100.0,339.0,100.0,19.3592,-99.17466,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,28,53,83,358,6.0,6.0,3.0,5.0,4.67,4.83,5.0,5.0,5.0,4.67,12.0,1.0,11.0,0.0,0.55
16636,21.935683713896687,100.0,490.0,100.0,19.4341,-99.18061,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,20,50,80,355,44.0,44.0,4.0,4.73,4.82,4.82,4.91,4.91,5.0,4.73,30.0,16.0,14.0,0.0,3.94
16637,21.935683713896687,100.0,750.0,100.0,19.37688,-99.17301,4.0,1.0,1.0,3.0,120.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,30,60,90,180,9.0,9.0,2.0,5.0,5.0,4.89,5.0,5.0,5.0,5.0,2.0,0.0,2.0,0.0,0.84
16652,9.845300730656621,100.0,600.0,57.0,19.43112,-99.15856,1.0,1.0,1.0,5.0,1125.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,,0,0,27,302,2.0,2.0,0.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,0.2
16654,21.373340319327383,100.0,400.0,98.0,19.29654,-99.15954,3.0,1.0,2.0,2.0,365.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,23,53,83,83,8.0,8.0,1.0,4.13,4.13,3.75,4.5,4.38,5.0,4.25,1.0,0.0,1.0,0.0,0.72
16656,21.654512016612035,100.0,6874.0,99.0,19.431843,-99.168762,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,22,41,65,320,8.0,8.0,0.0,4.88,4.88,4.88,5.0,5.0,4.75,4.88,32.0,18.0,14.0,0.0,0.78
16659,21.654512016612035,100.0,799.0,99.0,19.43697,-99.20495,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,0,28,58,245,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,0.0,8.0,0.0,0.27
16661,19.96748183290412,100.0,700.0,93.0,19.409,-99.17277,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,22,24,50,50,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,0.0,0.21
16662,21.935683713896687,100.0,1206.0,100.0,19.41973,-99.16262,2.0,1.0,1.0,2.0,180.0,2.0,2.0,180.0,180.0,2.0,180.0,,22,49,79,354,19.0,19.0,1.0,5.0,5.0,4.95,5.0,5.0,5.0,4.95,2.0,0.0,2.0,0.0,1.82
16670,21.935683713896687,100.0,1200.0,100.0,19.42097,-99.16206,2.0,1.0,1.0,2.0,180.0,2.0,2.0,180.0,180.0,2.0,180.0,,0,26,54,314,17.0,17.0,1.0,5.0,5.0,5.0,4.94,4.94,4.94,4.94,2.0,0.0,2.0,0.0,1.56
16671,21.654512016612035,99.0,1259.0,99.0,19.41426,-99.1611,2.0,1.0,1.0,2.0,1125.0,1.0,2.0,1.0,365.0,1.9,189.8,,28,58,88,363,13.0,13.0,0.0,4.15,4.15,4.54,4.62,4.38,4.92,4.08,43.0,30.0,13.0,0.0,1.23
16676,6.752412060525444,100.0,650.0,46.0,19.44479,-99.15745,2.0,1.0,1.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,,1,1,1,1,2.0,2.0,0.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,2.0,1.0,1.0,0.0,0.46
16680,21.935683713896687,100.0,600.0,100.0,19.31374,-99.1202,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,10,40,46,317,2.0,2.0,0.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.26
16682,21.935683713896687,100.0,504.0,100.0,19.39211,-99.17369,2.0,1.0,1.0,14.0,60.0,14.0,14.0,60.0,60.0,14.0,60.0,,24,54,84,358,0.0,0.0,0.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.26
16683,21.935683713896687,95.4,570.0,100.0,19.40194,-99.15577,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,58,88,363,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.28
16684,19.12396674105016,100.0,450.0,90.0,19.35895,-99.1462,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,28,58,88,363,6.0,6.0,0.0,4.83,5.0,5.0,5.0,5.0,4.83,5.0,1.0,0.0,1.0,0.0,0.77
16690,21.935683713896687,97.0,1107.0,100.0,19.34691,-99.2,2.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,21,50,80,355,52.0,52.0,2.0,4.73,4.69,4.71,4.77,4.81,4.79,4.6,10.0,2.0,8.0,0.0,4.79
16695,20.810996924758076,100.0,559.0,96.0,19.38329,-99.18398,2.0,1.0,1.0,2.0,15.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,28,58,88,363,11.0,11.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0
16698,19.96748183290412,100.0,600.0,93.0,19.41003,-99.17284,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,22,24,50,50,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,0.0,0.1
16699,21.654512016612035,100.0,698.0,99.0,19.43372,-99.1894,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,16,19,49,258,23.0,23.0,2.0,4.96,4.91,5.0,4.96,4.96,4.91,4.91,12.0,5.0,7.0,0.0,2.35
16702,21.654512016612035,100.0,654.0,99.0,19.36146,-99.19167,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,13,38,68,311,34.0,34.0,2.0,4.94,5.0,4.97,4.97,5.0,5.0,4.94,8.0,1.0,7.0,0.0,3.14
16704,21.09216862204273,100.0,750.0,97.0,19.428099,-99.152466,2.0,1.0,1.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,,12,42,72,347,32.0,32.0,0.0,4.94,4.97,4.81,4.91,5.0,5.0,4.88,2.0,0.0,2.0,0.0,3.08
16705,21.654512016612035,100.0,6874.0,99.0,19.431843,-99.168762,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,22,41,65,320,7.0,7.0,0.0,4.86,4.86,5.0,4.57,4.86,5.0,4.71,32.0,18.0,14.0,0.0,0.68
16707,21.935683713896687,100.0,699.0,100.0,19.434635,-99.208107,2.0,1.0,1.0,1.0,60.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,21,51,81,345,24.0,24.0,2.0,4.75,4.71,4.75,4.75,4.92,4.88,4.71,31.0,7.0,24.0,0.0,2.21
16711,21.654512016612035,100.0,6874.0,99.0,19.431843,-99.168762,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,22,41,65,316,3.0,3.0,0.0,4.67,4.67,4.67,4.67,4.67,4.67,4.67,32.0,18.0,14.0,0.0,0.42
16716,21.935683713896687,100.0,1700.0,100.0,19.43114,-99.18083,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,0,25,52,326,3.0,3.0,0.0,5.0,4.67,5.0,5.0,5.0,5.0,4.0,12.0,1.0,11.0,0.0,0.38
16721,21.935683713896687,100.0,1250.0,100.0,19.41855,-99.1714,2.0,1.0,1.0,7.0,15.0,7.0,7.0,15.0,15.0,7.0,15.0,,14,44,74,74,6.0,6.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,3.0,1.0,2.0,0.0,0.65
16722,21.09216862204273,100.0,364.0,97.0,19.3908,-99.17494,2.0,1.0,1.0,2.0,30.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,25,52,82,82,29.0,29.0,3.0,4.76,4.79,4.59,4.79,4.86,4.86,4.76,1.0,0.0,1.0,0.0,2.6
16725,21.935683713896687,100.0,500.0,100.0,19.41363,-99.17319,2.0,1.0,1.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,,16,43,73,348,6.0,6.0,2.0,4.83,5.0,4.83,4.83,5.0,5.0,4.67,1.0,0.0,1.0,0.0,0.56
16726,21.935683713896687,100.0,466.0,100.0,19.417726516723636,-99.16730499267578,2.0,1.0,1.0,2.0,365.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,20,50,80,355,29.0,29.0,1.0,4.59,4.83,4.62,4.72,4.69,5.0,4.55,7.0,3.0,4.0,0.0,2.59
16737,18.280451649196202,100.0,380.0,87.0,19.4251,-99.07273,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,1,1,1,1,22.0,22.0,0.0,4.95,4.91,4.91,5.0,4.95,4.82,5.0,3.0,0.0,3.0,0.0,2.08
16739,12.65701770350315,100.0,1300.0,67.0,19.39475,-99.16684,2.0,1.0,2.0,4.0,12.0,4.0,4.0,12.0,12.0,4.0,12.0,,30,60,90,364,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,0.4
16740,21.654512016612035,98.0,428.0,99.0,19.40988,-99.17773,2.0,1.0,1.0,2.0,365.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0,12,287,24.0,24.0,0.0,4.25,4.54,4.21,4.38,4.0,4.88,4.67,6.0,0.0,6.0,0.0,2.25
16746,21.935683713896687,98.0,1490.0,100.0,19.42871,-99.13852,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,8,35,65,334,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,3.0,0.0,0.24
16748,18.280451649196202,100.0,420.0,87.0,19.42713,-99.07086,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0,0,0,23.0,23.0,1.0,4.96,4.96,4.91,5.0,4.96,4.7,4.96,3.0,0.0,3.0,0.0,2.14
16755,21.654512016612035,100.0,818.0,99.0,19.42925,-99.1658,2.0,1.0,1.0,1.0,31.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,25,55,85,360,85.0,7.5,4.0,4.88,4.92,4.86,4.94,4.88,4.99,4.85,3.0,0.0,3.0,0.0,7.77
16757,18.280451649196202,100.0,400.0,87.0,19.42548,-99.07073,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,1,1,1,1,19.0,19.0,0.0,4.84,4.79,4.89,4.79,5.0,4.79,4.84,3.0,0.0,3.0,0.0,1.8
16760,19.12396674105016,97.0,350.0,90.0,19.39638,-99.10988,3.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,21,47,77,350,29.0,29.0,1.0,4.86,4.97,4.72,5.0,5.0,4.83,4.97,1.0,0.0,1.0,0.0,2.73
16766,21.935683713896687,100.0,274.0,100.0,19.34323,-99.06641,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,21,51,81,166,0.0,0.0,0.0,4.86,4.97,4.72,5.0,5.0,4.83,4.97,2.0,0.0,2.0,0.0,2.73
16770,10.68881582251058,95.4,353.0,60.0,19.40289,-99.16706,4.0,2.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,30,60,90,179,2.0,2.0,0.0,3.0,4.8,3.0,4.9,4.9,4.9,3.0,1.0,0.0,1.0,0.0,0.2
16771,21.654512016612035,100.0,529.0,99.0,19.41613,-99.17944,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,15,45,75,75,21.0,21.0,0.0,4.9,4.95,4.86,4.95,4.86,5.0,4.95,3.0,0.0,3.0,0.0,2.08
16778,21.935683713896687,96.0,1050.0,100.0,19.426123,-99.154671,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,27,57,87,362,11.0,11.0,0.0,4.64,4.45,4.73,5.0,4.91,4.82,4.82,31.0,2.0,4.1,0.0,1.03
16779,0.8478064175477362,96.0,500.0,25.0,19.3652,-99.2,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,365,0.0,0.0,0.0,4.64,4.45,4.73,5.0,4.91,4.82,4.82,2.0,0.0,2.0,0.0,1.03
16781,14.906391281780373,96.0,2999.0,75.0,19.35443,-99.15255,2.0,1.0,1.0,10.0,12.0,10.0,10.0,12.0,12.0,10.0,12.0,,0,0,0,0,2.0,2.0,0.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.19
16785,19.71442730534793,96.0,1200.0,92.1,19.421034,-99.166946,2.0,1.0,1.0,2.0,15.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,30,60,90,365,0.0,0.0,0.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.19
16787,9.282957336087318,96.0,1800.0,55.0,19.43394,-99.14656,2.0,1.0,3.0,4.0,365.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,30,60,90,365,1.0,1.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,0.0,1.0,0.0,0.23
16791,21.935683713896687,100.0,1167.0,100.0,19.42431,-99.15984,2.0,1.0,1.0,2.0,90.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,12,42,67,331,17.0,17.0,3.0,4.82,4.94,5.0,5.0,4.94,5.0,4.88,3.0,0.0,3.0,0.0,1.62
16793,21.935683713896687,90.0,366.0,100.0,19.34363,-99.06485,2.0,1.0,1.0,1.0,60.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,57,86,171,12.0,12.0,0.0,4.92,4.67,4.75,5.0,4.92,4.75,4.83,1.0,0.0,1.0,0.0,1.1
16795,21.654512016612035,94.0,490.0,99.0,19.40585,-99.16193,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,365,22.0,22.0,2.0,4.73,4.95,4.68,5.0,5.0,5.0,4.73,7.0,6.0,1.0,0.0,2.03
16806,21.373340319327383,100.0,952.0,98.0,19.43803,-99.14109,3.0,1.0,2.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,152,0.0,0.0,0.0,4.73,4.95,4.68,5.0,5.0,5.0,4.73,2.0,0.0,2.0,0.0,2.03
16807,21.373340319327383,100.0,1127.0,98.0,19.43811,-99.14281,4.0,1.0,2.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,152,0.0,0.0,0.0,4.73,4.95,4.68,5.0,5.0,5.0,4.73,2.0,0.0,2.0,0.0,2.03
16814,21.935683713896687,100.0,370.0,100.0,19.38713,-99.16486,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,0,0,0,241,11.0,11.0,0.0,4.45,4.73,4.82,4.73,4.82,5.0,4.55,2.0,0.0,2.0,0.0,1.01
16824,21.935683713896687,100.0,1000.0,100.0,19.41653,-99.10387,2.0,1.0,2.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0,0,271,8.0,8.0,0.0,5.0,5.0,4.75,5.0,5.0,5.0,4.63,4.0,0.0,4.0,0.0,0.76
16825,21.654512016612035,100.0,871.0,99.0,19.43553,-99.2049,2.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,10,40,70,158,8.0,8.0,1.0,4.88,4.75,4.88,5.0,5.0,5.0,4.88,8.0,0.0,8.0,0.0,0.86
16830,21.09216862204273,100.0,913.0,97.0,19.41405,-99.1645,2.0,1.0,1.0,3.0,365.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,22,52,82,82,16.0,16.0,1.0,5.0,5.0,5.0,5.0,5.0,4.94,4.94,2.0,0.0,2.0,0.0,1.48
16831,21.935683713896687,100.0,653.0,100.0,19.42841,-99.17383,2.0,1.0,1.0,1.0,30.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,14,37,67,67,59.0,59.0,0.6,4.83,4.93,4.83,4.9,4.92,4.92,4.83,5.4,0.9,16.0,0.0,5.5
16832,21.935683713896687,100.0,5000.0,100.0,19.439,-99.07897,4.0,1.0,2.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,365,1.0,1.0,0.0,4.8,4.8,4.8,4.9,4.9,4.9,4.7,1.0,0.0,1.0,0.0,0.23
16835,19.71442730534793,100.0,500.0,92.1,19.37758,-99.18435,2.0,1.0,1.0,1.0,25.0,1.0,1.0,25.0,25.0,1.0,25.0,,28,58,88,178,0.0,0.0,0.0,4.8,4.8,4.8,4.9,4.9,4.9,4.7,1.0,0.0,1.0,0.0,0.23
16839,21.654512016612035,100.0,1354.0,99.0,19.42379,-99.16596,4.0,1.0,1.0,7.0,365.0,7.0,7.0,1125.0,1125.0,7.0,1125.0,,29,59,89,364,3.0,3.0,0.0,4.0,3.67,3.67,4.67,4.0,4.0,3.67,2.0,0.0,2.0,0.0,0.59
16843,21.654512016612035,100.0,650.0,99.0,19.401336461479957,-99.14959861681167,1.0,1.0,1.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,,30,60,90,365,0.0,0.0,0.0,4.0,3.67,3.67,4.67,4.0,4.0,3.67,1.0,0.0,1.0,0.0,0.59
16845,21.935683713896687,100.0,550.0,100.0,19.39918,-99.17519,2.0,1.0,1.0,1.0,28.0,1.0,1.0,28.0,28.0,1.0,28.0,,28,58,88,363,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.1
16847,21.09216862204273,100.0,952.0,97.0,19.41261,-99.16581,2.0,1.0,1.0,2.0,365.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,16,46,76,76,20.0,20.0,2.0,4.95,5.0,4.8,4.95,4.9,4.95,4.75,2.0,0.0,2.0,0.0,1.85
16849,21.935683713896687,99.0,385.0,100.0,19.42989,-99.16327,3.0,1.0,2.0,1.0,29.0,1.0,2.0,25.0,1125.0,1.3,801.8,,24,54,84,84,23.0,23.0,3.0,4.91,4.96,4.96,5.0,4.96,5.0,4.83,29.0,0.0,4.1,0.0,2.32
16850,21.935683713896687,99.0,384.0,100.0,19.43001,-99.16453,2.0,1.0,1.0,1.0,365.0,1.0,2.0,25.0,365.0,1.3,265.1,,23,53,83,83,26.0,26.0,3.0,4.73,4.85,4.81,4.81,5.0,5.0,4.85,29.0,0.0,4.1,0.0,2.52
16851,21.935683713896687,99.0,340.0,100.0,19.42999,-99.16323,2.0,1.0,1.0,1.0,28.0,1.0,2.0,25.0,28.0,1.3,27.2,,22,52,82,82,23.0,23.0,3.0,4.7,4.7,4.65,4.96,4.96,4.87,4.65,29.0,0.0,4.1,0.0,2.29
16853,14.906391281780373,100.0,350.0,75.0,19.306746,-99.154167,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,30,60,90,365,6.0,6.0,0.0,4.67,4.67,4.83,5.0,4.83,4.83,4.5,1.0,0.0,1.0,0.0,0.93
16865,21.935683713896687,84.0,700.0,100.0,19.42838,-99.17427,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,365,0.0,0.0,0.0,4.67,4.67,4.83,5.0,4.83,4.83,4.5,18.0,1.0,17.0,0.0,0.93
16871,21.935683713896687,84.0,586.0,100.0,19.42662,-99.17248,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,365,9.0,9.0,2.0,4.89,4.89,4.78,4.67,4.78,5.0,4.89,18.0,1.0,17.0,0.0,0.97
16877,21.935683713896687,84.0,529.0,100.0,19.44522,-99.08908,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,365,0.0,0.0,0.0,4.89,4.89,4.78,4.67,4.78,5.0,4.89,1.0,0.0,1.0,0.0,0.97
16878,21.935683713896687,100.0,479.0,100.0,19.42539,-99.13852,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,23,53,83,358,39.0,39.0,3.0,4.79,4.9,4.9,4.97,4.92,4.82,4.79,1.0,0.0,1.0,0.0,3.71
16882,21.654512016612035,100.0,623.0,99.0,19.43372,-99.1894,2.0,1.0,1.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,28,58,333,14.0,14.0,0.0,4.64,4.79,4.71,4.64,4.64,4.79,4.57,12.0,5.0,7.0,0.0,1.61
16885,21.935683713896687,100.0,2500.0,100.0,19.4,-99.20314,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,364,3.0,3.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,4.67,8.0,1.0,7.0,0.0,0.32
16886,21.935683713896687,93.0,924.0,100.0,19.41997,-99.102402,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,23,51,81,308,33.0,33.0,4.0,4.88,4.91,4.94,4.97,4.94,4.85,4.82,4.0,0.0,4.0,0.0,3.1
